"time","from","to","type","time_scaled"
114600,150,565,1,114600
114600,251,565,0,114600
114600,547,565,0,114600
114600,656,657,0,114600
114900,40,55,1,114900
114900,40,251,1,114900
114900,40,392,1,114900
114900,40,532,1,114900
114900,49,298,0,114900
114900,49,392,1,114900
114900,55,415,1,114900
114900,55,532,1,114900
114900,77,329,0,114900
114900,77,579,1,114900
114900,77,611,1,114900
114900,87,88,1,114900
114900,87,390,1,114900
114900,129,307,1,114900
114900,129,576,1,114900
114900,150,276,1,114900
114900,150,392,1,114900
114900,150,407,1,114900
114900,150,532,1,114900
114900,153,298,1,114900
114900,174,383,0,114900
114900,183,382,1,114900
114900,188,307,1,114900
114900,207,276,1,114900
114900,207,298,1,114900
114900,207,392,1,114900
114900,251,392,1,114900
114900,252,276,1,114900
114900,276,571,1,114900
114900,276,595,1,114900
114900,282,307,1,114900
114900,282,314,1,114900
114900,298,571,1,114900
114900,307,314,1,114900
114900,307,317,1,114900
114900,307,579,1,114900
114900,314,329,1,114900
114900,314,576,1,114900
114900,317,576,1,114900
114900,329,579,1,114900
114900,329,611,1,114900
114900,363,625,0,114900
114900,392,402,1,114900
114900,392,415,1,114900
114900,392,532,1,114900
114900,392,547,1,114900
114900,392,571,1,114900
114900,427,536,1,114900
114900,450,625,0,114900
114900,314,555,1,114900
114900,276,565,1,114900
114900,298,565,1,114900
114900,565,654,1,114900
114900,576,579,1,114900
114900,576,611,1,114900
114900,388,639,1,114900
114900,150,654,1,114900
114900,276,654,1,114900
114900,402,654,1,114900
114900,407,654,1,114900
114900,415,654,1,114900
114900,547,654,1,114900
114900,282,658,1,114900
114900,307,658,1,114900
114900,314,658,1,114900
114900,579,658,1,114900
114900,611,658,1,114900
114900,87,663,1,114900
114900,88,663,1,114900
115200,13,22,0,115200
115200,44,314,1,115200
115200,44,329,1,115200
115200,49,595,1,115200
115200,55,427,1,115200
115200,87,333,1,115200
115200,87,336,1,115200
115200,87,412,1,115200
115200,87,572,1,115200
115200,88,336,1,115200
115200,88,390,1,115200
115200,44,129,1,115200
115200,129,188,1,115200
115200,129,295,1,115200
115200,129,314,1,115200
115200,129,317,1,115200
115200,129,501,1,115200
115200,129,579,1,115200
115200,146,252,1,115200
115200,146,372,1,115200
115200,146,571,1,115200
115200,150,167,1,115200
115200,150,595,1,115200
115200,204,513,0,115200
115200,207,595,1,115200
115200,251,372,1,115200
115200,252,372,1,115200
115200,252,402,1,115200
115200,252,498,0,115200
115200,276,298,1,115200
115200,276,372,1,115200
115200,276,402,1,115200
115200,282,501,1,115200
115200,282,579,1,115200
115200,282,611,1,115200
115200,295,605,1,115200
115200,298,372,1,115200
115200,298,402,1,115200
115200,298,498,1,115200
115200,307,501,1,115200
115200,307,611,1,115200
115200,314,501,1,115200
115200,314,520,1,115200
115200,314,579,1,115200
115200,314,605,1,115200
115200,314,611,1,115200
115200,329,520,1,115200
115200,372,402,1,115200
115200,372,407,1,115200
115200,372,532,1,115200
115200,392,595,1,115200
115200,402,595,1,115200
115200,427,536,0,115200
115200,467,483,1,115200
115200,501,579,1,115200
115200,501,611,1,115200
115200,532,595,1,115200
115200,547,595,1,115200
115200,295,555,1,115200
115200,555,576,1,115200
115200,555,605,1,115200
115200,392,565,1,115200
115200,565,654,0,115200
115200,570,612,1,115200
115200,532,654,1,115200
115200,547,654,0,115200
115200,501,658,1,115200
115200,167,663,1,115200
115200,390,663,1,115200
115200,572,663,1,115200
115500,7,204,0,115500
115500,17,296,0,115500
115500,39,81,1,115500
115500,40,251,0,115500
115500,44,77,1,115500
115500,44,188,1,115500
115500,44,282,1,115500
115500,44,307,1,115500
115500,44,520,1,115500
115500,44,576,1,115500
115500,44,579,1,115500
115500,44,611,1,115500
115500,48,167,1,115500
115500,55,276,1,115500
115500,55,402,1,115500
115500,55,547,1,115500
115500,55,595,1,115500
115500,77,314,1,115500
115500,77,520,1,115500
115500,87,167,1,115500
115500,100,551,1,115500
115500,129,520,1,115500
115500,129,611,1,115500
115500,129,658,1,115500
115500,129,661,1,115500
115500,146,251,1,115500
115500,146,276,1,115500
115500,146,402,1,115500
115500,146,407,1,115500
115500,150,372,1,115500
115500,150,498,1,115500
115500,167,390,1,115500
115500,167,412,1,115500
115500,183,382,0,115500
115500,188,282,1,115500
115500,188,501,1,115500
115500,207,595,0,115500
115500,235,383,1,115500
115500,251,595,1,115500
115500,259,314,1,115500
115500,259,501,1,115500
115500,276,532,1,115500
115500,276,595,0,115500
115500,282,520,1,115500
115500,295,576,1,115500
115500,307,520,1,115500
115500,329,501,1,115500
115500,333,390,1,115500
115500,372,571,1,115500
115500,372,595,1,115500
115500,390,412,1,115500
115500,390,506,1,115500
115500,390,572,1,115500
115500,409,472,1,115500
115500,467,483,0,115500
115500,501,576,1,115500
115500,520,576,1,115500
115500,372,565,1,115500
115500,44,658,1,115500
115500,44,661,1,115500
115500,188,661,1,115500
115500,282,661,1,115500
115500,307,661,1,115500
115500,314,661,1,115500
115500,329,661,1,115500
115500,520,661,1,115500
115500,576,661,1,115500
115500,611,661,1,115500
115500,48,663,1,115500
115500,333,663,1,115500
115500,336,663,1,115500
115500,412,663,1,115500
115500,506,663,1,115500
115800,9,14,1,115800
115800,9,305,1,115800
115800,9,388,1,115800
115800,14,305,1,115800
115800,40,595,1,115800
115800,48,506,1,115800
115800,60,180,1,115800
115800,77,259,1,115800
115800,77,520,0,115800
115800,87,506,1,115800
115800,88,167,1,115800
115800,88,174,1,115800
115800,88,506,1,115800
115800,88,572,1,115800
115800,129,555,1,115800
115800,139,180,1,115800
115800,146,532,1,115800
115800,150,167,0,115800
115800,150,298,0,115800
115800,150,506,1,115800
115800,167,572,1,115800
115800,174,506,1,115800
115800,174,572,1,115800
115800,207,372,1,115800
115800,259,282,1,115800
115800,259,307,1,115800
115800,259,329,1,115800
115800,259,576,1,115800
115800,276,392,1,115800
115800,276,402,0,115800
115800,317,576,0,115800
115800,506,572,1,115800
115800,259,555,1,115800
115800,298,565,0,115800
115800,565,595,1,115800
115800,575,657,0,115800
115800,9,639,1,115800
115800,14,639,1,115800
115800,589,640,1,115800
115800,259,661,1,115800
115800,174,663,1,115800
116100,39,81,0,116100
116100,44,501,1,116100
116100,44,520,0,116100
116100,55,252,1,116100
116100,55,372,1,116100
116100,55,571,1,116100
116100,87,174,1,116100
116100,183,477,1,116100
116100,251,252,0,116100
116100,251,595,0,116100
116100,259,295,1,116100
116100,282,520,0,116100
116100,295,314,1,116100
116100,295,329,1,116100
116100,314,520,0,116100
116100,329,520,0,116100
116100,372,392,1,116100
116100,392,498,1,116100
116100,412,506,1,116100
116100,235,450,1,116100
116100,383,450,1,116100
116100,510,525,0,116100
116100,555,661,1,116100
116100,55,565,0,116100
116100,14,639,0,116100
116100,276,654,0,116100
116100,407,654,0,116100
116100,427,654,1,116100
116100,520,661,0,116100
116100,579,661,1,116100
116400,9,14,0,116400
116400,9,327,1,116400
116400,14,291,1,116400
116400,14,327,1,116400
116400,14,398,1,116400
116400,44,259,1,116400
116400,44,317,1,116400
116400,60,180,0,116400
116400,129,259,1,116400
116400,129,520,0,116400
116400,139,180,0,116400
116400,146,532,0,116400
116400,150,407,0,116400
116400,167,506,1,116400
116400,174,390,1,116400
116400,174,412,1,116400
116400,183,477,0,116400
116400,188,314,1,116400
116400,207,372,0,116400
116400,235,568,1,116400
116400,251,392,0,116400
116400,252,392,1,116400
116400,298,407,0,116400
116400,298,415,1,116400
116400,298,532,1,116400
116400,305,327,1,116400
116400,305,398,1,116400
116400,307,520,0,116400
116400,327,388,1,116400
116400,340,491,1,116400
116400,383,568,1,116400
116400,392,427,1,116400
116400,9,417,1,116400
116400,305,417,1,116400
116400,327,417,1,116400
116400,398,417,1,116400
116400,450,471,1,116400
116400,450,568,1,116400
116400,520,576,0,116400
116400,44,555,1,116400
116400,555,579,1,116400
116400,555,611,1,116400
116400,305,639,1,116400
116400,329,658,1,116400
116700,9,311,1,116700
116700,9,398,1,116700
116700,9,510,1,116700
116700,14,311,1,116700
116700,35,556,0,116700
116700,40,150,1,116700
116700,44,295,1,116700
116700,44,611,0,116700
116700,55,498,1,116700
116700,146,251,0,116700
116700,146,407,0,116700
116700,150,207,0,116700
116700,150,402,0,116700
116700,150,415,1,116700
116700,161,462,0,116700
116700,207,392,0,116700
116700,230,455,0,116700
116700,259,501,0,116700
116700,291,305,1,116700
116700,298,498,0,116700
116700,311,327,1,116700
116700,327,398,1,116700
116700,340,491,0,116700
116700,372,407,0,116700
116700,291,417,1,116700
116700,388,417,1,116700
116700,532,595,0,116700
116700,571,595,1,116700
116700,327,639,1,116700
116700,44,658,0,116700
116700,77,658,1,116700
116700,48,663,0,116700
117000,9,291,1,117000
117000,9,382,1,117000
117000,14,382,1,117000
117000,14,510,1,117000
117000,21,199,0,117000
117000,24,117,1,117000
117000,40,392,0,117000
117000,55,153,1,117000
117000,55,532,0,117000
117000,87,167,0,117000
117000,87,336,0,117000
117000,88,333,1,117000
117000,153,372,1,117000
117000,167,333,1,117000
117000,167,336,1,117000
117000,167,572,0,117000
117000,174,572,0,117000
117000,207,276,0,117000
117000,252,392,0,117000
117000,252,407,0,117000
117000,276,532,0,117000
117000,291,382,1,117000
117000,291,388,1,117000
117000,291,510,1,117000
117000,295,307,1,117000
117000,295,579,1,117000
117000,295,611,1,117000
117000,305,382,1,117000
117000,305,510,1,117000
117000,311,327,0,117000
117000,311,382,1,117000
117000,311,510,1,117000
117000,314,317,1,117000
117000,324,487,0,117000
117000,327,510,1,117000
117000,333,336,1,117000
117000,333,412,1,117000
117000,333,506,1,117000
117000,333,572,1,117000
117000,372,415,1,117000
117000,382,510,1,117000
117000,390,412,0,117000
117000,392,427,0,117000
117000,392,532,0,117000
117000,398,510,1,117000
117000,415,595,1,117000
117000,417,510,1,117000
117000,450,471,0,117000
117000,44,472,1,117000
117000,409,472,0,117000
117000,555,661,0,117000
117000,510,639,1,117000
117000,150,654,0,117000
117000,402,654,0,117000
117000,532,654,0,117000
117000,576,658,1,117000
117300,14,291,0,117300
117300,14,327,0,117300
117300,14,398,0,117300
117300,24,117,0,117300
117300,40,251,1,117300
117300,40,595,0,117300
117300,44,295,0,117300
117300,44,317,0,117300
117300,55,207,0,117300
117300,77,329,1,117300
117300,78,391,0,117300
117300,150,427,1,117300
117300,167,412,0,117300
117300,174,333,1,117300
117300,276,392,0,117300
117300,291,327,1,117300
117300,298,415,0,117300
117300,372,392,0,117300
117300,372,595,0,117300
117300,382,388,1,117300
117300,402,595,0,117300
117300,415,595,0,117300
117300,44,472,0,117300
117300,472,576,1,117300
117300,497,508,1,117300
117300,44,555,0,117300
117300,282,555,1,117300
117300,510,639,0,117300
117300,167,663,0,117300
117300,412,663,0,117300
117600,4,89,0,117600
117600,9,114,1,117600
117600,24,204,1,117600
117600,40,532,0,117600
117600,48,506,0,117600
117600,114,327,1,117600
117600,149,329,1,117600
117600,150,298,1,117600
117600,150,506,0,117600
117600,150,532,0,117600
117600,276,298,0,117600
117600,276,571,0,117600
117600,295,329,0,117600
117600,295,611,0,117600
117600,298,372,0,117600
117600,298,532,0,117600
117600,314,409,1,117600
117600,333,572,0,117600
117600,372,532,0,117600
117600,472,576,0,117600
117600,55,565,1,117600
117600,252,565,1,117600
117600,276,565,0,117600
117600,570,612,0,117600
117600,311,639,1,117600
117600,329,658,0,117600
117900,9,291,0,117900
117900,14,305,0,117900
117900,40,49,1,117900
117900,40,547,1,117900
117900,42,479,1,117900
117900,49,252,1,117900
117900,55,167,1,117900
117900,55,390,1,117900
117900,77,295,1,117900
117900,114,382,1,117900
117900,114,510,1,117900
117900,129,555,0,117900
117900,146,150,1,117900
117900,146,547,1,117900
117900,153,298,0,117900
117900,167,333,0,117900
117900,167,392,1,117900
117900,167,595,1,117900
117900,188,605,1,117900
117900,251,252,1,117900
117900,251,390,1,117900
117900,276,372,0,117900
117900,298,427,1,117900
117900,305,311,1,117900
117900,314,605,0,117900
117900,327,398,0,117900
117900,329,501,0,117900
117900,114,417,1,117900
117900,311,417,1,117900
117900,311,461,1,117900
117900,40,565,1,117900
117900,252,565,0,117900
117900,388,639,0,117900
118200,40,427,1,118200
118200,42,479,0,118200
118200,55,167,0,118200
118200,55,276,0,118200
118200,55,390,0,118200
118200,60,522,1,118200
118200,88,506,0,118200
118200,114,311,1,118200
118200,114,388,1,118200
118200,146,150,0,118200
118200,146,427,1,118200
118200,146,547,0,118200
118200,167,392,0,118200
118200,167,427,1,118200
118200,167,595,0,118200
118200,183,314,1,118200
118200,188,295,1,118200
118200,235,471,1,118200
118200,251,390,0,118200
118200,252,427,1,118200
118200,259,282,0,118200
118200,259,501,1,118200
118200,282,579,0,118200
118200,282,611,0,118200
118200,291,382,0,118200
118200,295,576,0,118200
118200,295,605,0,118200
118200,372,427,1,118200
118200,372,547,1,118200
118200,377,615,1,118200
118200,388,510,1,118200
118200,392,498,0,118200
118200,114,417,0,118200
118200,382,417,1,118200
118200,440,464,0,118200
118200,14,461,1,118200
118200,114,461,1,118200
118200,259,555,0,118200
118200,282,555,0,118200
118200,555,576,0,118200
118200,555,579,0,118200
118200,40,565,0,118200
118200,576,579,0,118200
118200,8,649,0,118200
118200,576,658,0,118200
118500,9,14,1,118500
118500,14,114,1,118500
118500,19,563,1,118500
118500,40,49,0,118500
118500,40,547,0,118500
118500,44,611,1,118500
118500,48,336,1,118500
118500,48,390,1,118500
118500,49,252,0,118500
118500,60,117,1,118500
118500,60,312,1,118500
118500,60,553,1,118500
118500,77,295,0,118500
118500,77,317,1,118500
118500,87,167,1,118500
118500,87,336,1,118500
118500,114,305,1,118500
118500,117,312,1,118500
118500,117,553,1,118500
118500,146,251,1,118500
118500,149,605,1,118500
118500,150,207,1,118500
118500,150,571,0,118500
118500,183,391,1,118500
118500,188,295,0,118500
118500,188,605,0,118500
118500,194,312,1,118500
118500,194,553,1,118500
118500,207,595,1,118500
118500,251,252,0,118500
118500,251,392,1,118500
118500,252,427,0,118500
118500,295,314,0,118500
118500,295,579,0,118500
118500,312,357,1,118500
118500,312,553,1,118500
118500,314,409,0,118500
118500,327,382,1,118500
118500,333,412,0,118500
118500,334,476,1,118500
118500,336,390,1,118500
118500,183,341,1,118500
118500,188,341,1,118500
118500,372,415,0,118500
118500,372,547,0,118500
118500,390,412,1,118500
118500,393,563,1,118500
118500,183,428,1,118500
118500,341,428,1,118500
118500,391,428,1,118500
118500,409,428,1,118500
118500,9,461,1,118500
118500,334,472,1,118500
118500,522,553,1,118500
118500,327,639,0,118500
118500,382,639,1,118500
118800,14,327,1,118800
118800,19,393,1,118800
118800,40,150,0,118800
118800,40,595,1,118800
118800,44,132,1,118800
118800,44,317,1,118800
118800,44,391,1,118800
118800,44,401,1,118800
118800,48,87,1,118800
118800,48,88,1,118800
118800,48,412,1,118800
118800,48,572,1,118800
118800,60,546,1,118800
118800,77,329,0,118800
118800,88,333,0,118800
118800,93,357,1,118800
118800,93,522,1,118800
118800,93,546,1,118800
118800,93,553,1,118800
118800,117,546,1,118800
118800,129,132,1,118800
118800,129,295,0,118800
118800,129,476,1,118800
118800,132,181,1,118800
118800,132,183,1,118800
118800,132,188,1,118800
118800,132,314,1,118800
118800,132,391,1,118800
118800,132,401,1,118800
118800,132,413,1,118800
118800,132,476,1,118800
118800,132,579,1,118800
118800,149,329,0,118800
118800,149,605,0,118800
118800,167,174,1,118800
118800,167,412,1,118800
118800,174,572,1,118800
118800,181,183,1,118800
118800,181,188,1,118800
118800,181,334,1,118800
118800,181,391,1,118800
118800,181,401,1,118800
118800,181,413,1,118800
118800,181,476,1,118800
118800,183,314,0,118800
118800,183,334,1,118800
118800,188,334,1,118800
118800,207,392,1,118800
118800,207,595,0,118800
118800,259,295,0,118800
118800,276,402,1,118800
118800,276,427,1,118800
118800,291,327,0,118800
118800,298,427,0,118800
118800,305,311,0,118800
118800,311,327,1,118800
118800,312,522,1,118800
118800,312,546,1,118800
118800,314,317,0,118800
118800,314,334,1,118800
118800,314,476,1,118800
118800,323,334,1,118800
118800,323,401,1,118800
118800,323,501,1,118800
118800,334,391,1,118800
118800,334,401,1,118800
118800,334,413,1,118800
118800,334,579,1,118800
118800,336,506,1,118800
118800,132,341,1,118800
118800,181,341,1,118800
118800,323,341,1,118800
118800,334,341,1,118800
118800,341,391,1,118800
118800,341,401,1,118800
118800,341,472,1,118800
118800,341,476,1,118800
118800,372,427,0,118800
118800,391,401,1,118800
118800,392,427,1,118800
118800,401,413,1,118800
118800,401,476,1,118800
118800,401,579,1,118800
118800,9,417,0,118800
118800,305,417,0,118800
118800,311,417,0,118800
118800,382,417,0,118800
118800,132,428,1,118800
118800,188,428,1,118800
118800,334,428,1,118800
118800,401,428,1,118800
118800,409,428,0,118800
118800,413,428,1,118800
118800,132,472,1,118800
118800,181,472,1,118800
118800,401,472,1,118800
118800,476,501,1,118800
118800,522,546,1,118800
118800,295,555,0,118800
118800,555,611,0,118800
118800,571,595,0,118800
118800,48,663,1,118800
118800,167,663,1,118800
118800,412,663,1,118800
119100,12,141,1,119100
119100,14,510,0,119100
119100,44,334,1,119100
119100,48,506,1,119100
119100,55,153,0,119100
119100,88,536,1,119100
119100,89,508,1,119100
119100,93,312,1,119100
119100,100,551,0,119100
119100,103,580,1,119100
119100,129,181,1,119100
119100,132,307,1,119100
119100,132,323,1,119100
119100,132,324,1,119100
119100,132,334,1,119100
119100,132,579,0,119100
119100,149,188,1,119100
119100,161,462,1,119100
119100,167,427,0,119100
119100,167,536,1,119100
119100,181,323,1,119100
119100,181,611,1,119100
119100,183,324,1,119100
119100,183,401,1,119100
119100,188,324,1,119100
119100,194,546,1,119100
119100,202,322,0,119100
119100,251,595,1,119100
119100,295,307,0,119100
119100,298,372,1,119100
119100,298,571,0,119100
119100,307,317,0,119100
119100,307,323,1,119100
119100,307,334,1,119100
119100,307,476,1,119100
119100,323,324,1,119100
119100,324,334,1,119100
119100,324,391,1,119100
119100,324,401,1,119100
119100,324,413,1,119100
119100,324,476,1,119100
119100,333,336,0,119100
119100,336,536,1,119100
119100,324,341,1,119100
119100,341,413,1,119100
119100,357,546,1,119100
119100,357,553,1,119100
119100,368,401,1,119100
119100,388,398,1,119100
119100,388,510,0,119100
119100,390,536,1,119100
119100,392,415,0,119100
119100,392,571,0,119100
119100,412,536,1,119100
119100,324,428,1,119100
119100,327,461,1,119100
119100,382,461,1,119100
119100,324,472,1,119100
119100,536,572,1,119100
119100,55,545,1,119100
119100,546,553,1,119100
119100,589,640,0,119100
119100,77,658,0,119100
119100,611,658,0,119100
119100,658,661,1,119100
119100,536,663,1,119100
119400,19,563,0,119400
119400,40,402,1,119400
119400,44,476,1,119400
119400,48,536,1,119400
119400,55,547,0,119400
119400,55,571,0,119400
119400,85,656,1,119400
119400,117,553,0,119400
119400,119,666,1,119400
119400,129,334,1,119400
119400,129,391,1,119400
119400,129,401,1,119400
119400,129,476,0,119400
119400,132,307,0,119400
119400,132,368,1,119400
119400,146,402,0,119400
119400,150,506,1,119400
119400,181,611,0,119400
119400,183,476,1,119400
119400,188,401,1,119400
119400,188,476,1,119400
119400,230,455,1,119400
119400,259,314,0,119400
119400,271,366,1,119400
119400,276,427,0,119400
119400,276,571,1,119400
119400,314,401,1,119400
119400,314,579,0,119400
119400,323,391,1,119400
119400,323,476,1,119400
119400,333,506,0,119400
119400,334,368,1,119400
119400,334,611,1,119400
119400,188,341,0,119400
119400,323,341,0,119400
119400,368,476,1,119400
119400,373,631,1,119400
119400,391,476,1,119400
119400,391,611,1,119400
119400,392,402,0,119400
119400,392,427,0,119400
119400,401,579,0,119400
119400,413,476,1,119400
119400,181,428,1,119400
119400,323,428,1,119400
119400,368,428,1,119400
119400,428,472,1,119400
119400,428,476,1,119400
119400,391,472,1,119400
119400,472,476,1,119400
119400,476,579,1,119400
119400,476,611,1,119400
119400,530,615,1,119400
119400,188,555,1,119400
119400,276,565,1,119400
119400,14,639,1,119400
119400,44,658,1,119400
119400,658,661,0,119400
119700,9,291,1,119700
119700,14,327,0,119700
